AverageTemperature,City,Year,Month
19.318,Aguascalientes,1939,9
18.398,Aguascalientes,1939,10
15.331,Aguascalientes,1939,11
14.186,Aguascalientes,1939,12
12.801,Aguascalientes,1940,1
14.45,Aguascalientes,1940,2
16.839,Aguascalientes,1940,3
19.739,Aguascalientes,1940,4
22.712,Aguascalientes,1940,5
22.612,Aguascalientes,1940,6
21.246,Aguascalientes,1940,7
20.896,Aguascalientes,1940,8
19.836,Aguascalientes,1940,9
19.131,Aguascalientes,1940,10
16.492,Aguascalientes,1940,11
14.014,Aguascalientes,1940,12
13.214,Aguascalientes,1941,1
15.298,Aguascalientes,1941,2
16.98,Aguascalientes,1941,3
19.977,Aguascalientes,1941,4
21.906,Aguascalientes,1941,5
22.386,Aguascalientes,1941,6
21.064,Aguascalientes,1941,7
20.594,Aguascalientes,1941,8
20.402,Aguascalientes,1941,9
19.425,Aguascalientes,1941,10
17.107,Aguascalientes,1941,11
14.801,Aguascalientes,1941,12
14.211,Aguascalientes,1942,1
15.875,Aguascalientes,1942,2
17.39,Aguascalientes,1942,3
19.614,Aguascalientes,1942,4
23.253,Aguascalientes,1942,5
22.432,Aguascalientes,1942,6
21.126,Aguascalientes,1942,7
20.568,Aguascalientes,1942,8
19.515,Aguascalientes,1942,9
18.53,Aguascalientes,1942,10
16.182,Aguascalientes,1942,11
13.756,Aguascalientes,1942,12
13.352,Aguascalientes,1943,1
15.416,Aguascalientes,1943,2
17.451,Aguascalientes,1943,3
19.922,Aguascalientes,1943,4
22.816,Aguascalientes,1943,5
21.21,Aguascalientes,1943,6
21.081,Aguascalientes,1943,7
20.899,Aguascalientes,1943,8
20.252,Aguascalientes,1943,9
17.749,Aguascalientes,1943,10
14.622,Aguascalientes,1943,11
13.971,Aguascalientes,1943,12
12.166,Aguascalientes,1944,1
15.929,Aguascalientes,1944,2
15.939,Aguascalientes,1944,3
19.136,Aguascalientes,1944,4
21.65,Aguascalientes,1944,5
22.902,Aguascalientes,1944,6
21.592,Aguascalientes,1944,7
20.456,Aguascalientes,1944,8
19.695,Aguascalientes,1944,9
17.064,Aguascalientes,1944,10
16.202,Aguascalientes,1944,11
13.411,Aguascalientes,1944,12
14.746,Aguascalientes,1945,1
15.985,Aguascalientes,1945,2
18.246,Aguascalientes,1945,3
19.882,Aguascalientes,1945,4
22.39,Aguascalientes,1945,5
23.909,Aguascalientes,1945,6
21.403,Aguascalientes,1945,7
21.13,Aguascalientes,1945,8
20.524,Aguascalientes,1945,9
18.69,Aguascalientes,1945,10
17.015,Aguascalientes,1945,11
14.744,Aguascalientes,1945,12
13.663,Aguascalientes,1946,1
15.711,Aguascalientes,1946,2
18.204,Aguascalientes,1946,3
20.765,Aguascalientes,1946,4
22.895,Aguascalientes,1946,5
22.333,Aguascalientes,1946,6
21.159,Aguascalientes,1946,7
20.827,Aguascalientes,1946,8
21.037,Aguascalientes,1946,9
19.312,Aguascalientes,1946,10
16.13,Aguascalientes,1946,11
14.321,Aguascalientes,1946,12
13.841,Aguascalientes,1947,1
15.244,Aguascalientes,1947,2
17.39,Aguascalientes,1947,3
19.612,Aguascalientes,1947,4
21.894,Aguascalientes,1947,5
22.494,Aguascalientes,1947,6
22.278,Aguascalientes,1947,7
20.419,Aguascalientes,1947,8
20.006,Aguascalientes,1947,9
19.576,Aguascalientes,1947,10
15.808,Aguascalientes,1947,11
13.93,Aguascalientes,1947,12
12.904,Aguascalientes,1948,1
16.611,Aguascalientes,1948,2
17.966,Aguascalientes,1948,3
20.932,Aguascalientes,1948,4
22.614,Aguascalientes,1948,5
22.683,Aguascalientes,1948,6
20.966,Aguascalientes,1948,7
21.42,Aguascalientes,1948,8
19.84,Aguascalientes,1948,9
18.106,Aguascalientes,1948,10
16.526,Aguascalientes,1948,11
15.986,Aguascalientes,1948,12
14.815,Aguascalientes,1949,1
16.223,Aguascalientes,1949,2
18.227,Aguascalientes,1949,3
19.19,Aguascalientes,1949,4
22.747,Aguascalientes,1949,5
22.541,Aguascalientes,1949,6
21.147,Aguascalientes,1949,7
20.769,Aguascalientes,1949,8
20.677,Aguascalientes,1949,9
19.318,Aguascalientes,1949,10
14.299,Aguascalientes,1949,11
14.648,Aguascalientes,1949,12
15.121,Aguascalientes,1950,1
15.686,Aguascalientes,1950,2
17.819,Aguascalientes,1950,3
20.625,Aguascalientes,1950,4
23.244,Aguascalientes,1950,5
22.424,Aguascalientes,1950,6
20.409,Aguascalientes,1950,7
20.846,Aguascalientes,1950,8
20.438,Aguascalientes,1950,9
18.354,Aguascalientes,1950,10
15.973,Aguascalientes,1950,11
13.126,Aguascalientes,1950,12
13.408,Aguascalientes,1951,1
15.398,Aguascalientes,1951,2
16.884,Aguascalientes,1951,3
20.175,Aguascalientes,1951,4
21.926,Aguascalientes,1951,5
23.527,Aguascalientes,1951,6
21.494,Aguascalientes,1951,7
21.414,Aguascalientes,1951,8
20.441,Aguascalientes,1951,9
18.531,Aguascalientes,1951,10
17.344,Aguascalientes,1951,11
15.691,Aguascalientes,1951,12
15.673,Aguascalientes,1952,1
14.936,Aguascalientes,1952,2
17.909,Aguascalientes,1952,3
19.51,Aguascalientes,1952,4
22.05,Aguascalientes,1952,5
22.106,Aguascalientes,1952,6
21.381,Aguascalientes,1952,7
21.295,Aguascalientes,1952,8
20.539,Aguascalientes,1952,9
16.603,Aguascalientes,1952,10
16.635,Aguascalientes,1952,11
13.949,Aguascalientes,1952,12
13.332,Aguascalientes,1953,1
16.12,Aguascalientes,1953,2
19.134,Aguascalientes,1953,3
19.962,Aguascalientes,1953,4
22.769,Aguascalientes,1953,5
23.597,Aguascalientes,1953,6
22.0,Aguascalientes,1953,7
21.368,Aguascalientes,1953,8
19.406,Aguascalientes,1953,9
19.024,Aguascalientes,1953,10
14.748,Aguascalientes,1953,11
12.623,Aguascalientes,1953,12
15.046,Aguascalientes,1954,1
16.151,Aguascalientes,1954,2
18.611,Aguascalientes,1954,3
21.145,Aguascalientes,1954,4
22.527,Aguascalientes,1954,5
22.973,Aguascalientes,1954,6
20.719,Aguascalientes,1954,7
20.85,Aguascalientes,1954,8
20.485,Aguascalientes,1954,9
18.391,Aguascalientes,1954,10
15.398,Aguascalientes,1954,11
13.896,Aguascalientes,1954,12
12.958,Aguascalientes,1955,1
14.552,Aguascalientes,1955,2
18.677,Aguascalientes,1955,3
20.471,Aguascalientes,1955,4
22.816,Aguascalientes,1955,5
23.153,Aguascalientes,1955,6
20.559,Aguascalientes,1955,7
20.224,Aguascalientes,1955,8
19.748,Aguascalientes,1955,9
17.455,Aguascalientes,1955,10
16.351,Aguascalientes,1955,11
13.096,Aguascalientes,1955,12
12.164,Aguascalientes,1956,1
15.377,Aguascalientes,1956,2
18.229,Aguascalientes,1956,3
20.39,Aguascalientes,1956,4
22.159,Aguascalientes,1956,5
21.763,Aguascalientes,1956,6
20.05,Aguascalientes,1956,7
20.357,Aguascalientes,1956,8
19.604,Aguascalientes,1956,9
18.63,Aguascalientes,1956,10
16.126,Aguascalientes,1956,11
14.103,Aguascalientes,1956,12
15.091,Aguascalientes,1957,1
16.371,Aguascalientes,1957,2
15.728,Aguascalientes,1957,3
19.216,Aguascalientes,1957,4
21.13,Aguascalientes,1957,5
23.267,Aguascalientes,1957,6
22.102,Aguascalientes,1957,7
21.668,Aguascalientes,1957,8
20.763,Aguascalientes,1957,9
18.35,Aguascalientes,1957,10
16.958,Aguascalientes,1957,11
14.617,Aguascalientes,1957,12
11.38,Aguascalientes,1958,1
13.687,Aguascalientes,1958,2
16.633,Aguascalientes,1958,3
20.453,Aguascalientes,1958,4
22.138,Aguascalientes,1958,5
22.496,Aguascalientes,1958,6
20.98,Aguascalientes,1958,7
20.903,Aguascalientes,1958,8
20.589,Aguascalientes,1958,9
19.177,Aguascalientes,1958,10
16.639,Aguascalientes,1958,11
13.971,Aguascalientes,1958,12
13.314,Aguascalientes,1959,1
16.178,Aguascalientes,1959,2
17.036,Aguascalientes,1959,3
18.958,Aguascalientes,1959,4
21.288,Aguascalientes,1959,5
21.67,Aguascalientes,1959,6
20.411,Aguascalientes,1959,7
20.44,Aguascalientes,1959,8
20.356,Aguascalientes,1959,9
18.562,Aguascalientes,1959,10
15.762,Aguascalientes,1959,11
13.729,Aguascalientes,1959,12
14.388,Aguascalientes,1960,1
12.537,Aguascalientes,1960,2
17.115,Aguascalientes,1960,3
18.805,Aguascalientes,1960,4
22.048,Aguascalientes,1960,5
23.81,Aguascalientes,1960,6
21.523,Aguascalientes,1960,7
21.031,Aguascalientes,1960,8
19.457,Aguascalientes,1960,9
19.463,Aguascalientes,1960,10
17.404,Aguascalientes,1960,11
14.03,Aguascalientes,1960,12
13.553,Aguascalientes,1961,1
13.946,Aguascalientes,1961,2
16.592,Aguascalientes,1961,3
20.322,Aguascalientes,1961,4
23.476,Aguascalientes,1961,5
22.44,Aguascalientes,1961,6
20.103,Aguascalientes,1961,7
20.34,Aguascalientes,1961,8
20.282,Aguascalientes,1961,9
18.539,Aguascalientes,1961,10
16.634,Aguascalientes,1961,11
13.679,Aguascalientes,1961,12
13.115,Aguascalientes,1962,1
15.886,Aguascalientes,1962,2
17.25,Aguascalientes,1962,3
18.823,Aguascalientes,1962,4
22.833,Aguascalientes,1962,5
23.153,Aguascalientes,1962,6
21.175,Aguascalientes,1962,7
21.088,Aguascalientes,1962,8
20.234,Aguascalientes,1962,9
19.192,Aguascalientes,1962,10
15.303,Aguascalientes,1962,11
14.101,Aguascalientes,1962,12
14.181,Aguascalientes,1963,1
13.799,Aguascalientes,1963,2
18.096,Aguascalientes,1963,3
21.533,Aguascalientes,1963,4
22.638,Aguascalientes,1963,5
22.402,Aguascalientes,1963,6
20.586,Aguascalientes,1963,7
20.535,Aguascalientes,1963,8
20.114,Aguascalientes,1963,9
17.285,Aguascalientes,1963,10
15.59,Aguascalientes,1963,11
13.437,Aguascalientes,1963,12
12.614,Aguascalientes,1964,1
14.788,Aguascalientes,1964,2
17.389,Aguascalientes,1964,3
20.78,Aguascalientes,1964,4
22.511,Aguascalientes,1964,5
21.918,Aguascalientes,1964,6
21.263,Aguascalientes,1964,7
20.88,Aguascalientes,1964,8
20.201,Aguascalientes,1964,9
16.947,Aguascalientes,1964,10
16.159,Aguascalientes,1964,11
13.251,Aguascalientes,1964,12
13.057,Aguascalientes,1965,1
13.217,Aguascalientes,1965,2
16.972,Aguascalientes,1965,3
20.075,Aguascalientes,1965,4
22.417,Aguascalientes,1965,5
23.076,Aguascalientes,1965,6
20.641,Aguascalientes,1965,7
19.841,Aguascalientes,1965,8
20.277,Aguascalientes,1965,9
16.962,Aguascalientes,1965,10
17.263,Aguascalientes,1965,11
13.982,Aguascalientes,1965,12
12.068,Aguascalientes,1966,1
13.691,Aguascalientes,1966,2
16.61,Aguascalientes,1966,3
18.563,Aguascalientes,1966,4
22.571,Aguascalientes,1966,5
22.579,Aguascalientes,1966,6
21.273,Aguascalientes,1966,7
20.476,Aguascalientes,1966,8
20.26,Aguascalientes,1966,9
18.072,Aguascalientes,1966,10
15.289,Aguascalientes,1966,11
12.921,Aguascalientes,1966,12
12.127,Aguascalientes,1967,1
14.481,Aguascalientes,1967,2
17.508,Aguascalientes,1967,3
20.512,Aguascalientes,1967,4
22.396,Aguascalientes,1967,5
22.411,Aguascalientes,1967,6
21.048,Aguascalientes,1967,7
20.575,Aguascalientes,1967,8
19.261,Aguascalientes,1967,9
17.3,Aguascalientes,1967,10
16.174,Aguascalientes,1967,11
13.716,Aguascalientes,1967,12
13.637,Aguascalientes,1968,1
14.005,Aguascalientes,1968,2
14.986,Aguascalientes,1968,3
19.729,Aguascalientes,1968,4
22.362,Aguascalientes,1968,5
22.312,Aguascalientes,1968,6
20.431,Aguascalientes,1968,7
20.22,Aguascalientes,1968,8
19.767,Aguascalientes,1968,9
18.642,Aguascalientes,1968,10
15.474,Aguascalientes,1968,11
13.936,Aguascalientes,1968,12
13.881,Aguascalientes,1969,1
15.726,Aguascalientes,1969,2
16.836,Aguascalientes,1969,3
19.731,Aguascalientes,1969,4
22.337,Aguascalientes,1969,5
24.0,Aguascalientes,1969,6
21.975,Aguascalientes,1969,7
21.474,Aguascalientes,1969,8
20.539,Aguascalientes,1969,9
18.917,Aguascalientes,1969,10
16.367,Aguascalientes,1969,11
13.68,Aguascalientes,1969,12
12.949,Aguascalientes,1970,1
14.506,Aguascalientes,1970,2
16.489,Aguascalientes,1970,3
20.587,Aguascalientes,1970,4
22.236,Aguascalientes,1970,5
22.126,Aguascalientes,1970,6
20.831,Aguascalientes,1970,7
20.728,Aguascalientes,1970,8
19.754,Aguascalientes,1970,9
18.427,Aguascalientes,1970,10
15.063,Aguascalientes,1970,11
14.38,Aguascalientes,1970,12
14.566,Aguascalientes,1971,1
14.341,Aguascalientes,1971,2
18.099,Aguascalientes,1971,3
18.928,Aguascalientes,1971,4
22.383,Aguascalientes,1971,5
21.412,Aguascalientes,1971,6
20.389,Aguascalientes,1971,7
19.662,Aguascalientes,1971,8
20.136,Aguascalientes,1971,9
18.842,Aguascalientes,1971,10
16.188,Aguascalientes,1971,11
14.618,Aguascalientes,1971,12
14.112,Aguascalientes,1972,1
14.454,Aguascalientes,1972,2
17.146,Aguascalientes,1972,3
21.191,Aguascalientes,1972,4
22.645,Aguascalientes,1972,5
22.047,Aguascalientes,1972,6
20.948,Aguascalientes,1972,7
20.429,Aguascalientes,1972,8
20.415,Aguascalientes,1972,9
19.341,Aguascalientes,1972,10
17.356,Aguascalientes,1972,11
14.246,Aguascalientes,1972,12
13.059,Aguascalientes,1973,1
15.63,Aguascalientes,1973,2
17.739,Aguascalientes,1973,3
19.434,Aguascalientes,1973,4
22.745,Aguascalientes,1973,5
22.382,Aguascalientes,1973,6
20.666,Aguascalientes,1973,7
19.797,Aguascalientes,1973,8
20.291,Aguascalientes,1973,9
18.413,Aguascalientes,1973,10
15.989,Aguascalientes,1973,11
12.222,Aguascalientes,1973,12
14.474,Aguascalientes,1974,1
15.194,Aguascalientes,1974,2
17.685,Aguascalientes,1974,3
20.071,Aguascalientes,1974,4
21.889,Aguascalientes,1974,5
22.29,Aguascalientes,1974,6
19.872,Aguascalientes,1974,7
20.228,Aguascalientes,1974,8
19.716,Aguascalientes,1974,9
17.679,Aguascalientes,1974,10
15.665,Aguascalientes,1974,11
13.906,Aguascalientes,1974,12
13.233,Aguascalientes,1975,1
14.411,Aguascalientes,1975,2
17.975,Aguascalientes,1975,3
21.16,Aguascalientes,1975,4
21.709,Aguascalientes,1975,5
22.048,Aguascalientes,1975,6
20.168,Aguascalientes,1975,7
19.95,Aguascalientes,1975,8
19.225,Aguascalientes,1975,9
18.093,Aguascalientes,1975,10
15.752,Aguascalientes,1975,11
13.522,Aguascalientes,1975,12
13.173,Aguascalientes,1976,1
14.883,Aguascalientes,1976,2
18.2,Aguascalientes,1976,3
19.325,Aguascalientes,1976,4
21.669,Aguascalientes,1976,5
22.738,Aguascalientes,1976,6
19.787,Aguascalientes,1976,7
19.884,Aguascalientes,1976,8
19.803,Aguascalientes,1976,9
17.819,Aguascalientes,1976,10
14.266,Aguascalientes,1976,11
14.38,Aguascalientes,1976,12
13.75,Aguascalientes,1977,1
14.39,Aguascalientes,1977,2
18.194,Aguascalientes,1977,3
18.268,Aguascalientes,1977,4
22.194,Aguascalientes,1977,5
21.849,Aguascalientes,1977,6
20.523,Aguascalientes,1977,7
20.727,Aguascalientes,1977,8
20.316,Aguascalientes,1977,9
18.804,Aguascalientes,1977,10
15.469,Aguascalientes,1977,11
13.644,Aguascalientes,1977,12
13.288,Aguascalientes,1978,1
13.322,Aguascalientes,1978,2
16.938,Aguascalientes,1978,3
20.333,Aguascalientes,1978,4
22.272,Aguascalientes,1978,5
22.351,Aguascalientes,1978,6
21.415,Aguascalientes,1978,7
20.424,Aguascalientes,1978,8
19.731,Aguascalientes,1978,9
17.52,Aguascalientes,1978,10
16.504,Aguascalientes,1978,11
14.906,Aguascalientes,1978,12
13.576,Aguascalientes,1979,1
14.813,Aguascalientes,1979,2
17.839,Aguascalientes,1979,3
20.108,Aguascalientes,1979,4
21.764,Aguascalientes,1979,5
23.175,Aguascalientes,1979,6
22.067,Aguascalientes,1979,7
20.401,Aguascalientes,1979,8
19.662,Aguascalientes,1979,9
18.726,Aguascalientes,1979,10
15.035,Aguascalientes,1979,11
14.438,Aguascalientes,1979,12
12.933,Aguascalientes,1980,1
14.811,Aguascalientes,1980,2
18.402,Aguascalientes,1980,3
19.342,Aguascalientes,1980,4
22.802,Aguascalientes,1980,5
23.829,Aguascalientes,1980,6
21.821,Aguascalientes,1980,7
20.789,Aguascalientes,1980,8
20.429,Aguascalientes,1980,9
18.396,Aguascalientes,1980,10
15.397,Aguascalientes,1980,11
14.03,Aguascalientes,1980,12
11.975,Aguascalientes,1981,1
15.436,Aguascalientes,1981,2
16.888,Aguascalientes,1981,3
19.872,Aguascalientes,1981,4
22.062,Aguascalientes,1981,5
22.287,Aguascalientes,1981,6
20.714,Aguascalientes,1981,7
20.867,Aguascalientes,1981,8
20.037,Aguascalientes,1981,9
19.151,Aguascalientes,1981,10
16.51,Aguascalientes,1981,11
14.026,Aguascalientes,1981,12
14.736,Aguascalientes,1982,1
15.93,Aguascalientes,1982,2
18.857,Aguascalientes,1982,3
21.819,Aguascalientes,1982,4
22.634,Aguascalientes,1982,5
24.366,Aguascalientes,1982,6
20.783,Aguascalientes,1982,7
20.614,Aguascalientes,1982,8
20.363,Aguascalientes,1982,9
18.333,Aguascalientes,1982,10
15.429,Aguascalientes,1982,11
12.672,Aguascalientes,1982,12
12.199,Aguascalientes,1983,1
12.902,Aguascalientes,1983,2
15.658,Aguascalientes,1983,3
18.68,Aguascalientes,1983,4
22.681,Aguascalientes,1983,5
23.467,Aguascalientes,1983,6
20.549,Aguascalientes,1983,7
20.469,Aguascalientes,1983,8
19.965,Aguascalientes,1983,9
18.703,Aguascalientes,1983,10
16.013,Aguascalientes,1983,11
14.334,Aguascalientes,1983,12
13.698,Aguascalientes,1984,1
14.455,Aguascalientes,1984,2
17.828,Aguascalientes,1984,3
20.355,Aguascalientes,1984,4
21.531,Aguascalientes,1984,5
21.898,Aguascalientes,1984,6
19.668,Aguascalientes,1984,7
19.878,Aguascalientes,1984,8
18.945,Aguascalientes,1984,9
18.663,Aguascalientes,1984,10
16.123,Aguascalientes,1984,11
14.359,Aguascalientes,1984,12
12.739,Aguascalientes,1985,1
15.096,Aguascalientes,1985,2
18.388,Aguascalientes,1985,3
19.103,Aguascalientes,1985,4
22.943,Aguascalientes,1985,5
21.453,Aguascalientes,1985,6
19.736,Aguascalientes,1985,7
20.209,Aguascalientes,1985,8
20.119,Aguascalientes,1985,9
18.756,Aguascalientes,1985,10
15.975,Aguascalientes,1985,11
13.805,Aguascalientes,1985,12
13.23,Aguascalientes,1986,1
14.878,Aguascalientes,1986,2
16.08,Aguascalientes,1986,3
21.079,Aguascalientes,1986,4
22.606,Aguascalientes,1986,5
21.443,Aguascalientes,1986,6
20.057,Aguascalientes,1986,7
20.606,Aguascalientes,1986,8
20.141,Aguascalientes,1986,9
17.808,Aguascalientes,1986,10
16.891,Aguascalientes,1986,11
14.043,Aguascalientes,1986,12
12.767,Aguascalientes,1987,1
13.727,Aguascalientes,1987,2
15.859,Aguascalientes,1987,3
18.812,Aguascalientes,1987,4
20.894,Aguascalientes,1987,5
22.636,Aguascalientes,1987,6
21.216,Aguascalientes,1987,7
20.815,Aguascalientes,1987,8
21.242,Aguascalientes,1987,9
17.816,Aguascalientes,1987,10
15.726,Aguascalientes,1987,11
14.731,Aguascalientes,1987,12
12.9,Aguascalientes,1988,1
16.178,Aguascalientes,1988,2
16.757,Aguascalientes,1988,3
20.117,Aguascalientes,1988,4
22.687,Aguascalientes,1988,5
22.541,Aguascalientes,1988,6
20.731,Aguascalientes,1988,7
20.385,Aguascalientes,1988,8
19.954,Aguascalientes,1988,9
18.276,Aguascalientes,1988,10
16.752,Aguascalientes,1988,11
14.318,Aguascalientes,1988,12
14.919,Aguascalientes,1989,1
16.006,Aguascalientes,1989,2
16.88,Aguascalientes,1989,3
20.055,Aguascalientes,1989,4
22.956,Aguascalientes,1989,5
23.621,Aguascalientes,1989,6
21.536,Aguascalientes,1989,7
20.317,Aguascalientes,1989,8
19.408,Aguascalientes,1989,9
18.375,Aguascalientes,1989,10
16.619,Aguascalientes,1989,11
12.746,Aguascalientes,1989,12
14.548,Aguascalientes,1990,1
14.465,Aguascalientes,1990,2
17.938,Aguascalientes,1990,3
20.269,Aguascalientes,1990,4
23.35,Aguascalientes,1990,5
22.81,Aguascalientes,1990,6
20.247,Aguascalientes,1990,7
19.986,Aguascalientes,1990,8
19.326,Aguascalientes,1990,9
18.62,Aguascalientes,1990,10
16.36,Aguascalientes,1990,11
14.035,Aguascalientes,1990,12
13.679,Aguascalientes,1991,1
15.679,Aguascalientes,1991,2
18.271,Aguascalientes,1991,3
20.942,Aguascalientes,1991,4
22.853,Aguascalientes,1991,5
23.172,Aguascalientes,1991,6
19.615,Aguascalientes,1991,7
20.409,Aguascalientes,1991,8
19.073,Aguascalientes,1991,9
17.623,Aguascalientes,1991,10
15.632,Aguascalientes,1991,11
14.236,Aguascalientes,1991,12
12.085,Aguascalientes,1992,1
13.393,Aguascalientes,1992,2
17.296,Aguascalientes,1992,3
18.285,Aguascalientes,1992,4
20.877,Aguascalientes,1992,5
23.629,Aguascalientes,1992,6
21.246,Aguascalientes,1992,7
20.316,Aguascalientes,1992,8
19.907,Aguascalientes,1992,9
17.688,Aguascalientes,1992,10
15.228,Aguascalientes,1992,11
15.104,Aguascalientes,1992,12
14.06,Aguascalientes,1993,1
15.38,Aguascalientes,1993,2
16.761,Aguascalientes,1993,3
19.515,Aguascalientes,1993,4
21.45,Aguascalientes,1993,5
23.263,Aguascalientes,1993,6
20.841,Aguascalientes,1993,7
20.73,Aguascalientes,1993,8
19.677,Aguascalientes,1993,9
18.717,Aguascalientes,1993,10
16.869,Aguascalientes,1993,11
14.686,Aguascalientes,1993,12
13.801,Aguascalientes,1994,1
16.41,Aguascalientes,1994,2
18.298,Aguascalientes,1994,3
20.012,Aguascalientes,1994,4
23.604,Aguascalientes,1994,5
22.145,Aguascalientes,1994,6
21.377,Aguascalientes,1994,7
20.141,Aguascalientes,1994,8
19.725,Aguascalientes,1994,9
18.998,Aguascalientes,1994,10
17.525,Aguascalientes,1994,11
15.642,Aguascalientes,1994,12
14.065,Aguascalientes,1995,1
16.583,Aguascalientes,1995,2
18.295,Aguascalientes,1995,3
19.959,Aguascalientes,1995,4
23.625,Aguascalientes,1995,5
23.332,Aguascalientes,1995,6
21.181,Aguascalientes,1995,7
20.42,Aguascalientes,1995,8
20.137,Aguascalientes,1995,9
18.378,Aguascalientes,1995,10
17.018,Aguascalientes,1995,11
13.68,Aguascalientes,1995,12
13.261,Aguascalientes,1996,1
16.226,Aguascalientes,1996,2
16.951,Aguascalientes,1996,3
19.349,Aguascalientes,1996,4
23.581,Aguascalientes,1996,5
22.455,Aguascalientes,1996,6
21.668,Aguascalientes,1996,7
20.415,Aguascalientes,1996,8
19.824,Aguascalientes,1996,9
17.852,Aguascalientes,1996,10
15.45,Aguascalientes,1996,11
14.187,Aguascalientes,1996,12
12.334,Aguascalientes,1997,1
15.118,Aguascalientes,1997,2
17.223,Aguascalientes,1997,3
17.438,Aguascalientes,1997,4
21.247,Aguascalientes,1997,5
23.03,Aguascalientes,1997,6
21.527,Aguascalientes,1997,7
21.27,Aguascalientes,1997,8
20.707,Aguascalientes,1997,9
18.194,Aguascalientes,1997,10
16.528,Aguascalientes,1997,11
12.627,Aguascalientes,1997,12
12.914,Aguascalientes,1998,1
13.332,Aguascalientes,1998,2
17.417,Aguascalientes,1998,3
20.599,Aguascalientes,1998,4
23.889,Aguascalientes,1998,5
24.656,Aguascalientes,1998,6
22.131,Aguascalientes,1998,7
21.036,Aguascalientes,1998,8
20.615,Aguascalientes,1998,9
19.157,Aguascalientes,1998,10
17.298,Aguascalientes,1998,11
14.883,Aguascalientes,1998,12
13.132,Aguascalientes,1999,1
16.265,Aguascalientes,1999,2
17.83,Aguascalientes,1999,3
21.325,Aguascalientes,1999,4
22.887,Aguascalientes,1999,5
23.0,Aguascalientes,1999,6
20.425,Aguascalientes,1999,7
20.857,Aguascalientes,1999,8
20.313,Aguascalientes,1999,9
18.47,Aguascalientes,1999,10
15.288,Aguascalientes,1999,11
12.493,Aguascalientes,1999,12
14.07,Aguascalientes,2000,1
16.178,Aguascalientes,2000,2
18.382,Aguascalientes,2000,3
21.014,Aguascalientes,2000,4
23.143,Aguascalientes,2000,5
21.288,Aguascalientes,2000,6
21.224,Aguascalientes,2000,7
20.336,Aguascalientes,2000,8
20.769,Aguascalientes,2000,9
19.092,Aguascalientes,2000,10
16.581,Aguascalientes,2000,11
13.661,Aguascalientes,2000,12
14.007,Aguascalientes,2001,1
16.574,Aguascalientes,2001,2
17.045,Aguascalientes,2001,3
21.304,Aguascalientes,2001,4
22.722,Aguascalientes,2001,5
22.194,Aguascalientes,2001,6
21.335,Aguascalientes,2001,7
21.053,Aguascalientes,2001,8
20.119,Aguascalientes,2001,9
18.3,Aguascalientes,2001,10
15.596,Aguascalientes,2001,11
14.115,Aguascalientes,2001,12
13.665,Aguascalientes,2002,1
15.07,Aguascalientes,2002,2
18.496,Aguascalientes,2002,3
21.759,Aguascalientes,2002,4
23.825,Aguascalientes,2002,5
22.776,Aguascalientes,2002,6
20.497,Aguascalientes,2002,7
20.789,Aguascalientes,2002,8
20.169,Aguascalientes,2002,9
19.327,Aguascalientes,2002,10
15.634,Aguascalientes,2002,11
12.991,Aguascalientes,2002,12
14.155,Aguascalientes,2003,1
16.099,Aguascalientes,2003,2
17.532,Aguascalientes,2003,3
21.258,Aguascalientes,2003,4
24.208,Aguascalientes,2003,5
22.859,Aguascalientes,2003,6
20.683,Aguascalientes,2003,7
20.544,Aguascalientes,2003,8
20.16,Aguascalientes,2003,9
18.431,Aguascalientes,2003,10
16.96,Aguascalientes,2003,11
12.967,Aguascalientes,2003,12
12.481,Aguascalientes,2004,1
14.333,Aguascalientes,2004,2
18.116,Aguascalientes,2004,3
19.618,Aguascalientes,2004,4
22.463,Aguascalientes,2004,5
21.184,Aguascalientes,2004,6
21.131,Aguascalientes,2004,7
20.704,Aguascalientes,2004,8
19.71,Aguascalientes,2004,9
19.352,Aguascalientes,2004,10
16.16,Aguascalientes,2004,11
13.547,Aguascalientes,2004,12
14.635,Aguascalientes,2005,1
15.586,Aguascalientes,2005,2
16.676,Aguascalientes,2005,3
21.21,Aguascalientes,2005,4
22.557,Aguascalientes,2005,5
24.369,Aguascalientes,2005,6
21.975,Aguascalientes,2005,7
20.523,Aguascalientes,2005,8
20.768,Aguascalientes,2005,9
19.222,Aguascalientes,2005,10
16.377,Aguascalientes,2005,11
14.087,Aguascalientes,2005,12
13.971,Aguascalientes,2006,1
16.444,Aguascalientes,2006,2
18.501,Aguascalientes,2006,3
21.853,Aguascalientes,2006,4
22.597,Aguascalientes,2006,5
22.759,Aguascalientes,2006,6
21.429,Aguascalientes,2006,7
20.455,Aguascalientes,2006,8
19.915,Aguascalientes,2006,9
18.692,Aguascalientes,2006,10
15.745,Aguascalientes,2006,11
13.004,Aguascalientes,2006,12
13.73,Aguascalientes,2007,1
15.123,Aguascalientes,2007,2
18.242,Aguascalientes,2007,3
19.987,Aguascalientes,2007,4
22.763,Aguascalientes,2007,5
22.49,Aguascalientes,2007,6
20.96,Aguascalientes,2007,7
20.822,Aguascalientes,2007,8
20.366,Aguascalientes,2007,9
18.643,Aguascalientes,2007,10
16.183,Aguascalientes,2007,11
14.88,Aguascalientes,2007,12
13.739,Aguascalientes,2008,1
15.884,Aguascalientes,2008,2
